mean_noise_M,top-100 accuracy,method,D,dataset type
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.06,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.04,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.04,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.04,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.03,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.0,BiGbottom,0.5,0r
12.0,0.01,BiGbottom,0.5,0r
12.0,0.02,BiGbottom,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.03,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.04,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.03,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.04,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.05,rMED,0.5,0r
12.0,0.03,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.06,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.02,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.0,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.01,rMED,0.5,0r
12.0,0.03,rMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.07,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.08,tMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.11,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.1,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.18,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.06,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.08,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.08,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.12,tMED,0.5,0r
4.0,0.08,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.08,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.07,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.28,tMED,0.5,0r
4.0,0.07,tMED,0.5,0r
4.0,0.02,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.0,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.09,tMED,0.5,0r
4.0,0.03,tMED,0.5,0r
4.0,0.04,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
4.0,0.05,tMED,0.5,0r
4.0,0.01,tMED,0.5,0r
0.5,0.65,rMED,0.5,0r
0.5,0.72,rMED,0.5,0r
0.5,0.69,rMED,0.5,0r
0.5,0.3,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.82,rMED,0.5,0r
0.5,0.71,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.84,rMED,0.5,0r
0.5,0.69,rMED,0.5,0r
0.5,0.8,rMED,0.5,0r
0.5,0.8,rMED,0.5,0r
0.5,0.85,rMED,0.5,0r
0.5,0.3,rMED,0.5,0r
0.5,0.5,rMED,0.5,0r
0.5,0.89,rMED,0.5,0r
0.5,0.69,rMED,0.5,0r
0.5,0.23,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.75,rMED,0.5,0r
0.5,0.62,rMED,0.5,0r
0.5,0.76,rMED,0.5,0r
0.5,0.86,rMED,0.5,0r
0.5,0.52,rMED,0.5,0r
0.5,0.15,rMED,0.5,0r
0.5,0.8,rMED,0.5,0r
0.5,0.39,rMED,0.5,0r
0.5,0.76,rMED,0.5,0r
0.5,0.74,rMED,0.5,0r
0.5,0.58,rMED,0.5,0r
0.5,0.83,rMED,0.5,0r
0.5,0.3,rMED,0.5,0r
0.5,0.44,rMED,0.5,0r
0.5,0.53,rMED,0.5,0r
0.5,0.64,rMED,0.5,0r
0.5,0.76,rMED,0.5,0r
0.5,0.47,rMED,0.5,0r
0.5,0.49,rMED,0.5,0r
0.5,0.74,rMED,0.5,0r
0.5,0.83,rMED,0.5,0r
0.5,0.73,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.69,rMED,0.5,0r
0.5,0.29,rMED,0.5,0r
0.5,0.47,rMED,0.5,0r
0.5,0.85,rMED,0.5,0r
0.5,0.15,rMED,0.5,0r
0.5,0.78,rMED,0.5,0r
0.5,0.9,rMED,0.5,0r
0.5,0.88,rMED,0.5,0r
0.5,0.22,rMED,0.5,0r
0.5,0.36,rMED,0.5,0r
0.5,0.78,rMED,0.5,0r
0.5,0.92,rMED,0.5,0r
0.5,0.38,rMED,0.5,0r
0.5,0.16,rMED,0.5,0r
0.5,0.73,rMED,0.5,0r
0.5,0.69,rMED,0.5,0r
0.5,0.48,rMED,0.5,0r
0.5,0.56,rMED,0.5,0r
0.5,0.56,rMED,0.5,0r
0.5,0.86,rMED,0.5,0r
0.5,0.83,rMED,0.5,0r
0.5,0.54,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.74,rMED,0.5,0r
0.5,0.46,rMED,0.5,0r
0.5,0.41,rMED,0.5,0r
0.5,0.36,rMED,0.5,0r
0.5,0.53,rMED,0.5,0r
0.5,0.72,rMED,0.5,0r
0.5,0.84,rMED,0.5,0r
0.5,0.75,rMED,0.5,0r
0.5,0.76,rMED,0.5,0r
0.5,0.38,rMED,0.5,0r
0.5,0.7,rMED,0.5,0r
0.5,0.81,rMED,0.5,0r
0.5,0.77,rMED,0.5,0r
0.5,0.78,rMED,0.5,0r
0.5,0.85,rMED,0.5,0r
0.5,0.48,rMED,0.5,0r
0.5,0.82,rMED,0.5,0r
0.5,0.62,rMED,0.5,0r
0.5,0.61,rMED,0.5,0r
0.5,0.87,rMED,0.5,0r
0.5,0.27,rMED,0.5,0r
0.5,0.48,rMED,0.5,0r
0.5,0.46,rMED,0.5,0r
0.5,0.59,rMED,0.5,0r
0.5,0.39,rMED,0.5,0r
0.5,0.53,rMED,0.5,0r
0.5,0.52,rMED,0.5,0r
0.5,0.62,rMED,0.5,0r
0.5,0.66,rMED,0.5,0r
0.5,0.43,rMED,0.5,0r
0.5,0.07,rMED,0.5,0r
0.5,0.82,rMED,0.5,0r
0.5,0.61,rMED,0.5,0r
0.5,0.73,rMED,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.04,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.03,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.04,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.04,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.03,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.04,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.03,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.03,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.03,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.02,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.0,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
12.0,0.01,BIRRA,0.5,0r
3.0,0.11,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.41,BiGbottom,0.5,0m
3.0,0.19,BiGbottom,0.5,0m
3.0,0.08,BiGbottom,0.5,0m
3.0,0.24,BiGbottom,0.5,0m
3.0,0.15,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.01,BiGbottom,0.5,0m
3.0,0.33,BiGbottom,0.5,0m
3.0,0.23,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.26,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.21,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.17,BiGbottom,0.5,0m
3.0,0.02,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.06,BiGbottom,0.5,0m
3.0,0.34,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.08,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.16,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.29,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.13,BiGbottom,0.5,0m
3.0,0.25,BiGbottom,0.5,0m
3.0,0.58,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.06,BiGbottom,0.5,0m
3.0,0.2,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.1,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.13,BiGbottom,0.5,0m
3.0,0.31,BiGbottom,0.5,0m
3.0,0.02,BiGbottom,0.5,0m
3.0,0.08,BiGbottom,0.5,0m
3.0,0.21,BiGbottom,0.5,0m
3.0,0.24,BiGbottom,0.5,0m
3.0,0.05,BiGbottom,0.5,0m
3.0,0.02,BiGbottom,0.5,0m
3.0,0.22,BiGbottom,0.5,0m
3.0,0.31,BiGbottom,0.5,0m
3.0,0.17,BiGbottom,0.5,0m
3.0,0.15,BiGbottom,0.5,0m
3.0,0.13,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.08,BiGbottom,0.5,0m
3.0,0.2,BiGbottom,0.5,0m
3.0,0.03,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.31,BiGbottom,0.5,0m
3.0,0.04,BiGbottom,0.5,0m
3.0,0.06,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.29,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.24,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.36,BiGbottom,0.5,0m
3.0,0.09,BiGbottom,0.5,0m
3.0,0.12,BiGbottom,0.5,0m
3.0,0.14,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.17,BiGbottom,0.5,0m
3.0,0.03,BiGbottom,0.5,0m
3.0,0.02,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.07,BiGbottom,0.5,0m
3.0,0.11,BiGbottom,0.5,0r
3.0,0.14,BiGbottom,0.5,0r
3.0,0.41,BiGbottom,0.5,0r
3.0,0.19,BiGbottom,0.5,0r
3.0,0.08,BiGbottom,0.5,0r
3.0,0.24,BiGbottom,0.5,0r
3.0,0.15,BiGbottom,0.5,0r
3.0,0.05,BiGbottom,0.5,0r
3.0,0.12,BiGbottom,0.5,0r
3.0,0.1,BiGbottom,0.5,0r
3.0,0.01,BiGbottom,0.5,0r
3.0,0.33,BiGbottom,0.5,0r
3.0,0.23,BiGbottom,0.5,0r
3.0,0.1,BiGbottom,0.5,0r
3.0,0.26,BiGbottom,0.5,0r
3.0,0.07,BiGbottom,0.5,0r
3.0,0.1,BiGbottom,0.5,0r
3.0,0.1,BiGbottom,0.5,0r
3.0,0.21,BiGbottom,0.5,0r
3.0,0.14,BiGbottom,0.5,0r
3.0,0.05,BiGbottom,0.5,0r
3.0,0.07,BiGbottom,0.5,0r
3.0,0.17,BiGbottom,0.5,0r
3.0,0.02,BiGbottom,0.5,0r
