heterogeneity_D,top-1000 accuracy,method,M,dataset type
3.0,0.398,rGEO,1,0r
3.0,0.761,rGEO,1,0r
3.0,0.715,rGEO,1,0r
3.0,0.524,rGEO,1,0r
3.0,0.293,rGEO,1,0r
3.0,0.426,rGEO,1,0r
3.0,0.539,rGEO,1,0r
3.0,0.493,rGEO,1,0r
3.0,0.767,rGEO,1,0r
3.0,0.753,rGEO,1,0r
3.0,0.32,rGEO,1,0r
3.0,0.365,rGEO,1,0r
3.0,0.8,rGEO,1,0r
3.0,0.409,rGEO,1,0r
3.0,0.764,rGEO,1,0r
3.0,0.416,rGEO,1,0r
3.0,0.501,rGEO,1,0r
3.0,0.82,rGEO,1,0r
3.0,0.697,rGEO,1,0r
3.0,0.383,rGEO,1,0r
3.0,0.876,rGEO,1,0r
3.0,0.609,rGEO,1,0r
3.0,0.489,rGEO,1,0r
3.0,0.465,rGEO,1,0r
3.0,0.804,rGEO,1,0r
3.0,0.794,rGEO,1,0r
3.0,0.634,rGEO,1,0r
3.0,0.214,rGEO,1,0r
3.0,0.616,rGEO,1,0r
3.0,0.559,rGEO,1,0r
3.0,0.471,rGEO,1,0r
3.0,0.496,rGEO,1,0r
3.0,0.789,rGEO,1,0r
3.0,0.619,rGEO,1,0r
3.0,0.959,rGEO,1,0r
3.0,0.526,rGEO,1,0r
3.0,0.424,rGEO,1,0r
3.0,0.482,rGEO,1,0r
3.0,0.33,rGEO,1,0r
3.0,0.678,rGEO,1,0r
3.0,0.656,rGEO,1,0r
3.0,0.858,rGEO,1,0r
1.0,0.335,BiGbottom,1,0m
1.0,0.972,BiGbottom,1,0m
1.0,0.557,BiGbottom,1,0m
1.0,0.461,BiGbottom,1,0m
1.0,0.73,BiGbottom,1,0m
1.0,0.616,BiGbottom,1,0m
1.0,0.455,BiGbottom,1,0m
1.0,0.315,BiGbottom,1,0m
1.0,0.311,BiGbottom,1,0m
1.0,0.398,BiGbottom,1,0m
1.0,0.524,BiGbottom,1,0m
1.0,0.917,BiGbottom,1,0m
1.0,0.3,BiGbottom,1,0m
1.0,0.538,BiGbottom,1,0m
1.0,0.537,BiGbottom,1,0m
1.0,0.459,BiGbottom,1,0m
1.0,0.996,BiGbottom,1,0m
1.0,0.797,BiGbottom,1,0m
1.0,0.307,BiGbottom,1,0m
1.0,0.341,BiGbottom,1,0m
1.0,0.522,BiGbottom,1,0m
1.0,0.385,BiGbottom,1,0m
1.0,0.512,BiGbottom,1,0m
1.0,0.795,BiGbottom,1,0m
1.0,0.481,BiGbottom,1,0m
1.0,0.517,BiGbottom,1,0m
1.0,0.555,BiGbottom,1,0m
1.0,0.376,BiGbottom,1,0m
1.0,0.38,BiGbottom,1,0m
1.0,0.277,BiGbottom,1,0m
1.0,0.705,BiGbottom,1,0m
1.0,0.441,BiGbottom,1,0m
1.0,0.705,BiGbottom,1,0m
1.0,0.325,BiGbottom,1,0m
1.0,0.426,BiGbottom,1,0m
1.0,0.967,BiGbottom,1,0m
1.0,0.353,BiGbottom,1,0m
1.0,0.537,BiGbottom,1,0m
1.0,0.49,BiGbottom,1,0m
1.0,0.481,BiGbottom,1,0m
1.0,0.3,BiGbottom,1,0m
1.0,0.262,BiGbottom,1,0m
1.0,0.645,BiGbottom,1,0m
1.0,0.369,BiGbottom,1,0m
1.0,0.71,BiGbottom,1,0m
1.0,0.573,BiGbottom,1,0m
1.0,0.844,BiGbottom,1,0m
1.0,0.528,BiGbottom,1,0m
1.0,0.405,BiGbottom,1,0m
1.0,0.417,BiGbottom,1,0m
1.0,0.378,BiGbottom,1,0m
1.0,0.523,BiGbottom,1,0m
1.0,0.463,BiGbottom,1,0m
1.0,0.52,BiGbottom,1,0m
1.0,0.929,BiGbottom,1,0m
1.0,0.829,BiGbottom,1,0m
1.0,0.333,BiGbottom,1,0m
1.0,0.338,BiGbottom,1,0m
1.0,0.929,BiGbottom,1,0m
1.0,0.765,BiGbottom,1,0m
1.0,0.465,BiGbottom,1,0m
1.0,0.436,BiGbottom,1,0m
1.0,0.399,BiGbottom,1,0m
1.0,0.536,BiGbottom,1,0m
1.0,0.345,BiGbottom,1,0m
1.0,0.591,BiGbottom,1,0m
1.0,0.595,BiGbottom,1,0m
1.0,0.711,BiGbottom,1,0m
1.0,0.417,BiGbottom,1,0m
1.0,0.426,BiGbottom,1,0m
1.0,0.733,BiGbottom,1,0m
1.0,0.813,BiGbottom,1,0m
1.0,0.578,BiGbottom,1,0m
1.0,0.32,BiGbottom,1,0m
1.0,0.281,BiGbottom,1,0m
1.0,0.224,BiGbottom,1,0m
1.0,0.591,BiGbottom,1,0m
1.0,0.61,BiGbottom,1,0m
1.0,0.303,BiGbottom,1,0m
1.0,0.325,BiGbottom,1,0m
1.0,0.408,BiGbottom,1,0m
1.0,0.55,BiGbottom,1,0m
1.0,0.41,BiGbottom,1,0m
1.0,0.338,BiGbottom,1,0m
1.0,0.569,BiGbottom,1,0m
1.0,0.544,BiGbottom,1,0m
1.0,0.775,BiGbottom,1,0m
1.0,0.542,BiGbottom,1,0m
1.0,0.273,BiGbottom,1,0m
1.0,0.197,BiGbottom,1,0m
1.0,0.566,BiGbottom,1,0m
1.0,0.432,BiGbottom,1,0m
1.0,0.498,BiGbottom,1,0m
1.0,0.813,BiGbottom,1,0m
1.0,0.794,BiGbottom,1,0m
1.0,0.514,BiGbottom,1,0m
1.0,0.663,BiGbottom,1,0m
1.0,0.582,BiGbottom,1,0m
1.0,0.294,BiGbottom,1,0m
1.0,0.512,BiGbottom,1,0m
1.0,0.335,BiGbottom,1,0r
1.0,0.972,BiGbottom,1,0r
1.0,0.557,BiGbottom,1,0r
1.0,0.461,BiGbottom,1,0r
1.0,0.73,BiGbottom,1,0r
1.0,0.616,BiGbottom,1,0r
1.0,0.455,BiGbottom,1,0r
1.0,0.315,BiGbottom,1,0r
1.0,0.311,BiGbottom,1,0r
1.0,0.398,BiGbottom,1,0r
1.0,0.524,BiGbottom,1,0r
1.0,0.917,BiGbottom,1,0r
1.0,0.3,BiGbottom,1,0r
1.0,0.538,BiGbottom,1,0r
1.0,0.537,BiGbottom,1,0r
1.0,0.459,BiGbottom,1,0r
1.0,0.996,BiGbottom,1,0r
1.0,0.797,BiGbottom,1,0r
1.0,0.307,BiGbottom,1,0r
1.0,0.341,BiGbottom,1,0r
1.0,0.522,BiGbottom,1,0r
1.0,0.385,BiGbottom,1,0r
1.0,0.512,BiGbottom,1,0r
1.0,0.795,BiGbottom,1,0r
1.0,0.481,BiGbottom,1,0r
1.0,0.517,BiGbottom,1,0r
1.0,0.555,BiGbottom,1,0r
1.0,0.376,BiGbottom,1,0r
1.0,0.38,BiGbottom,1,0r
1.0,0.277,BiGbottom,1,0r
1.0,0.705,BiGbottom,1,0r
1.0,0.441,BiGbottom,1,0r
1.0,0.705,BiGbottom,1,0r
1.0,0.325,BiGbottom,1,0r
1.0,0.426,BiGbottom,1,0r
1.0,0.967,BiGbottom,1,0r
1.0,0.353,BiGbottom,1,0r
1.0,0.537,BiGbottom,1,0r
1.0,0.49,BiGbottom,1,0r
1.0,0.481,BiGbottom,1,0r
1.0,0.3,BiGbottom,1,0r
1.0,0.262,BiGbottom,1,0r
1.0,0.645,BiGbottom,1,0r
1.0,0.369,BiGbottom,1,0r
1.0,0.71,BiGbottom,1,0r
1.0,0.573,BiGbottom,1,0r
1.0,0.844,BiGbottom,1,0r
1.0,0.528,BiGbottom,1,0r
1.0,0.405,BiGbottom,1,0r
1.0,0.417,BiGbottom,1,0r
1.0,0.378,BiGbottom,1,0r
1.0,0.523,BiGbottom,1,0r
1.0,0.463,BiGbottom,1,0r
1.0,0.52,BiGbottom,1,0r
1.0,0.929,BiGbottom,1,0r
1.0,0.829,BiGbottom,1,0r
1.0,0.333,BiGbottom,1,0r
1.0,0.338,BiGbottom,1,0r
1.0,0.929,BiGbottom,1,0r
1.0,0.765,BiGbottom,1,0r
1.0,0.465,BiGbottom,1,0r
1.0,0.436,BiGbottom,1,0r
1.0,0.399,BiGbottom,1,0r
1.0,0.536,BiGbottom,1,0r
1.0,0.345,BiGbottom,1,0r
1.0,0.591,BiGbottom,1,0r
1.0,0.595,BiGbottom,1,0r
1.0,0.711,BiGbottom,1,0r
1.0,0.417,BiGbottom,1,0r
1.0,0.426,BiGbottom,1,0r
1.0,0.733,BiGbottom,1,0r
1.0,0.813,BiGbottom,1,0r
1.0,0.578,BiGbottom,1,0r
1.0,0.32,BiGbottom,1,0r
1.0,0.281,BiGbottom,1,0r
1.0,0.224,BiGbottom,1,0r
1.0,0.591,BiGbottom,1,0r
1.0,0.61,BiGbottom,1,0r
1.0,0.303,BiGbottom,1,0r
1.0,0.325,BiGbottom,1,0r
1.0,0.408,BiGbottom,1,0r
1.0,0.55,BiGbottom,1,0r
1.0,0.41,BiGbottom,1,0r
1.0,0.338,BiGbottom,1,0r
1.0,0.569,BiGbottom,1,0r
1.0,0.544,BiGbottom,1,0r
1.0,0.775,BiGbottom,1,0r
1.0,0.542,BiGbottom,1,0r
1.0,0.273,BiGbottom,1,0r
1.0,0.197,BiGbottom,1,0r
1.0,0.566,BiGbottom,1,0r
1.0,0.432,BiGbottom,1,0r
1.0,0.498,BiGbottom,1,0r
1.0,0.813,BiGbottom,1,0r
1.0,0.794,BiGbottom,1,0r
1.0,0.514,BiGbottom,1,0r
1.0,0.663,BiGbottom,1,0r
1.0,0.582,BiGbottom,1,0r
1.0,0.294,BiGbottom,1,0r
1.0,0.512,BiGbottom,1,0r
0.5,0.486,tMEAN,1,0r
0.5,0.194,tMEAN,1,0r
0.5,0.503,tMEAN,1,0r
0.5,0.134,tMEAN,1,0r
0.5,0.725,tMEAN,1,0r
0.5,0.206,tMEAN,1,0r
0.5,0.457,tMEAN,1,0r
0.5,0.255,tMEAN,1,0r
0.5,0.099,tMEAN,1,0r
0.5,0.166,tMEAN,1,0r
0.5,0.686,tMEAN,1,0r
0.5,0.188,tMEAN,1,0r
0.5,0.22,tMEAN,1,0r
0.5,0.622,tMEAN,1,0r
0.5,0.077,tMEAN,1,0r
0.5,0.209,tMEAN,1,0r
0.5,0.392,tMEAN,1,0r
0.5,0.167,tMEAN,1,0r
0.5,0.115,tMEAN,1,0r
0.5,0.435,tMEAN,1,0r
0.5,0.539,tMEAN,1,0r
0.5,0.329,tMEAN,1,0r
0.5,0.798,tMEAN,1,0r
0.5,0.241,tMEAN,1,0r
0.5,0.29,tMEAN,1,0r
0.5,0.286,tMEAN,1,0r
0.5,0.377,tMEAN,1,0r
0.5,0.292,tMEAN,1,0r
0.5,0.151,tMEAN,1,0r
0.5,0.125,tMEAN,1,0r
0.5,0.418,tMEAN,1,0r
0.5,0.399,tMEAN,1,0r
0.5,0.305,tMEAN,1,0r
0.5,0.42,tMEAN,1,0r
0.5,0.335,tMEAN,1,0r
0.5,0.211,tMEAN,1,0r
0.5,0.3292806484295846,tMEAN,1,0r
0.5,0.127,tMEAN,1,0r
0.5,0.266,tMEAN,1,0r
0.5,0.367,tMEAN,1,0r
0.5,0.158,tMEAN,1,0r
0.5,0.238,tMEAN,1,0r
0.5,0.204,tMEAN,1,0r
0.5,0.213,tMEAN,1,0r
0.5,0.122,tMEAN,1,0r
0.5,0.196,tMEAN,1,0r
0.5,0.198,tMEAN,1,0r
0.5,0.154,tMEAN,1,0r
0.5,0.267,tMEAN,1,0r
0.5,0.204,tMEAN,1,0r
0.5,0.134,tMEAN,1,0r
0.5,0.55,tMEAN,1,0r
0.5,0.328,tMEAN,1,0r
0.5,0.314,tMEAN,1,0r
0.5,0.161,tMEAN,1,0r
0.5,0.262,tMEAN,1,0r
0.5,0.325,tMEAN,1,0r
0.5,0.148,tMEAN,1,0r
0.5,0.292,tMEAN,1,0r
0.5,0.842,tMEAN,1,0r
0.5,0.221,tMEAN,1,0r
0.5,0.185,tMEAN,1,0r
0.5,0.297,tMEAN,1,0r
0.5,0.449,tMEAN,1,0r
0.5,0.17,tMEAN,1,0r
0.5,0.747,tMEAN,1,0r
0.5,0.402,tMEAN,1,0r
0.5,0.40728831725616294,tMEAN,1,0r
0.5,0.552,tMEAN,1,0r
0.5,0.365,tMEAN,1,0r
0.5,0.52,tMEAN,1,0r
0.5,0.346,tMEAN,1,0r
0.5,0.23,tMEAN,1,0r
0.5,0.295,tMEAN,1,0r
0.5,0.233,tMEAN,1,0r
0.5,0.154,tMEAN,1,0r
0.5,0.156,tMEAN,1,0r
0.5,0.343,tMEAN,1,0r
0.5,0.152,tMEAN,1,0r
0.5,0.206,tMEAN,1,0r
0.5,0.402,tMEAN,1,0r
0.5,0.078,tMEAN,1,0r
0.5,0.191,tMEAN,1,0r
0.5,0.422,tMEAN,1,0r
0.5,0.129,tMEAN,1,0r
0.5,0.378,tMEAN,1,0r
0.5,0.214,tMEAN,1,0r
0.5,0.186,tMEAN,1,0r
0.5,0.289,tMEAN,1,0r
0.5,0.126,tMEAN,1,0r
0.5,0.337,tMEAN,1,0r
0.5,0.298,tMEAN,1,0r
0.5,0.133,tMEAN,1,0r
0.5,0.273,tMEAN,1,0r
0.5,0.166,tMEAN,1,0r
0.5,0.702,tMEAN,1,0r
0.5,0.321,tMEAN,1,0r
0.5,0.618,tMEAN,1,0r
0.5,0.306,tMEAN,1,0r
0.5,0.135,tMEAN,1,0r
0.1,0.342,MAIC,1,0r
0.1,0.374,MAIC,1,0r
0.1,0.339,MAIC,1,0r
0.1,0.411,MAIC,1,0r
0.1,0.355,MAIC,1,0r
0.1,0.247,MAIC,1,0r
0.1,0.233,MAIC,1,0r
0.1,0.302,MAIC,1,0r
0.1,0.252,MAIC,1,0r
0.1,0.334,MAIC,1,0r
0.1,0.308,MAIC,1,0r
0.1,0.377,MAIC,1,0r
0.1,0.268,MAIC,1,0r
0.1,0.378,MAIC,1,0r
0.1,0.387,MAIC,1,0r
0.1,0.336,MAIC,1,0r
0.1,0.33,MAIC,1,0r
0.1,0.475,MAIC,1,0r
0.1,0.302,MAIC,1,0r
0.1,0.477,MAIC,1,0r
0.1,0.433,MAIC,1,0r
0.1,0.468,MAIC,1,0r
0.1,0.386,MAIC,1,0r
0.1,0.322,MAIC,1,0r
0.1,0.337,MAIC,1,0r
0.1,0.252,MAIC,1,0r
0.1,0.356,MAIC,1,0r
0.1,0.219,MAIC,1,0r
0.1,0.282,MAIC,1,0r
0.1,0.275,MAIC,1,0r
0.1,0.307,MAIC,1,0r
0.1,0.474,MAIC,1,0r
0.1,0.329,MAIC,1,0r
0.1,0.258,MAIC,1,0r
0.1,0.322,MAIC,1,0r
0.1,0.417,MAIC,1,0r
0.1,0.254,MAIC,1,0r
0.1,0.35,MAIC,1,0r
0.1,0.336,MAIC,1,0r
0.1,0.441,MAIC,1,0r
0.1,0.366,MAIC,1,0r
0.1,0.436,MAIC,1,0r
0.1,0.347,MAIC,1,0r
0.1,0.297,MAIC,1,0r
0.1,0.393,MAIC,1,0r
0.1,0.379,MAIC,1,0r
0.1,0.275,MAIC,1,0r
0.1,0.396,MAIC,1,0r
0.1,0.348,MAIC,1,0r
0.1,0.408,MAIC,1,0r
0.1,0.383,MAIC,1,0r
0.1,0.361,MAIC,1,0r
0.1,0.371,MAIC,1,0r
0.1,0.272,MAIC,1,0r
0.1,0.421,MAIC,1,0r
0.1,0.325,MAIC,1,0r
0.1,0.421,MAIC,1,0r
0.1,0.373,MAIC,1,0r
0.1,0.335,MAIC,1,0r
0.1,0.294,MAIC,1,0r
0.1,0.387,MAIC,1,0r
0.1,0.348,MAIC,1,0r
0.1,0.33,MAIC,1,0r
0.1,0.337,MAIC,1,0r
0.1,0.277,MAIC,1,0r
0.1,0.425,MAIC,1,0r
0.1,0.383,MAIC,1,0r
0.1,0.286,MAIC,1,0r
0.1,0.356,MAIC,1,0r
0.1,0.364,MAIC,1,0r
0.1,0.346,MAIC,1,0r
0.1,0.333,MAIC,1,0r
0.1,0.279,MAIC,1,0r
0.1,0.349,MAIC,1,0r
0.1,0.372,MAIC,1,0r
0.1,0.399,MAIC,1,0r
0.1,0.333,MAIC,1,0r
0.1,0.34,MAIC,1,0r
0.1,0.334,MAIC,1,0r
0.1,0.382,MAIC,1,0r
0.1,0.376,MAIC,1,0r
0.1,0.362,MAIC,1,0r
0.1,0.363,MAIC,1,0r
0.1,0.33,MAIC,1,0r
0.1,0.383,MAIC,1,0r
0.1,0.266,MAIC,1,0r
0.1,0.311,MAIC,1,0r
0.1,0.364,MAIC,1,0r
0.1,0.304,MAIC,1,0r
0.1,0.347,MAIC,1,0r
0.1,0.425,MAIC,1,0r
0.1,0.363,MAIC,1,0r
0.1,0.389,MAIC,1,0r
0.1,0.349,MAIC,1,0r
0.1,0.308,MAIC,1,0r
0.1,0.293,MAIC,1,0r
0.1,0.382,MAIC,1,0r
0.1,0.408,MAIC,1,0r
0.1,0.381,MAIC,1,0r
0.1,0.412,MAIC,1,0r
0.5,0.538,tGEO,1,0r
0.5,0.27,tGEO,1,0r
0.5,0.515,tGEO,1,0r
0.5,0.352,tGEO,1,0r
0.5,0.623,tGEO,1,0r
0.5,0.258,tGEO,1,0r
0.5,0.425,tGEO,1,0r
0.5,0.441,tGEO,1,0r
0.5,0.263,tGEO,1,0r
0.5,0.301,tGEO,1,0r
0.5,0.525,tGEO,1,0r
0.5,0.214,tGEO,1,0r
0.5,0.291,tGEO,1,0r
0.5,0.567,tGEO,1,0r
0.5,0.154,tGEO,1,0r
0.5,0.239,tGEO,1,0r
0.5,0.574,tGEO,1,0r
0.5,0.221,tGEO,1,0r
0.5,0.233,tGEO,1,0r
0.5,0.462,tGEO,1,0r
0.5,0.435,tGEO,1,0r
0.5,0.396,tGEO,1,0r
0.5,0.627,tGEO,1,0r
0.5,0.29,tGEO,1,0r
0.5,0.318,tGEO,1,0r
0.5,0.365,tGEO,1,0r
0.5,0.369,tGEO,1,0r
0.5,0.353,tGEO,1,0r
0.5,0.172,tGEO,1,0r
0.5,0.234,tGEO,1,0r
0.5,0.535,tGEO,1,0r
0.5,0.372,tGEO,1,0r
0.5,0.367,tGEO,1,0r
0.5,0.374,tGEO,1,0r
0.5,0.374,tGEO,1,0r
0.5,0.27,tGEO,1,0r
0.5,0.3292806484295846,tGEO,1,0r
0.5,0.307,tGEO,1,0r
0.5,0.318,tGEO,1,0r
0.5,0.34,tGEO,1,0r
0.5,0.23,tGEO,1,0r
0.5,0.3,tGEO,1,0r
0.5,0.264,tGEO,1,0r
0.5,0.306,tGEO,1,0r
0.5,0.228,tGEO,1,0r
0.5,0.283,tGEO,1,0r
0.5,0.339,tGEO,1,0r
0.5,0.225,tGEO,1,0r
0.5,0.299,tGEO,1,0r
0.5,0.3,tGEO,1,0r
0.5,0.204,tGEO,1,0r
0.5,0.611,tGEO,1,0r
0.5,0.359,tGEO,1,0r
0.5,0.365,tGEO,1,0r
0.5,0.317,tGEO,1,0r
0.5,0.365,tGEO,1,0r
0.5,0.355,tGEO,1,0r
0.5,0.228,tGEO,1,0r
0.5,0.289,tGEO,1,0r
0.5,0.766,tGEO,1,0r
0.5,0.266,tGEO,1,0r
0.5,0.21,tGEO,1,0r
0.5,0.362,tGEO,1,0r
0.5,0.393,tGEO,1,0r
0.5,0.236,tGEO,1,0r
0.5,0.709,tGEO,1,0r
0.5,0.398,tGEO,1,0r
0.5,0.40728831725616294,tGEO,1,0r
0.5,0.594,tGEO,1,0r
0.5,0.52,tGEO,1,0r
0.5,0.522,tGEO,1,0r
0.5,0.427,tGEO,1,0r
0.5,0.306,tGEO,1,0r
0.5,0.308,tGEO,1,0r
0.5,0.304,tGEO,1,0r
0.5,0.201,tGEO,1,0r
0.5,0.245,tGEO,1,0r
0.5,0.444,tGEO,1,0r
0.5,0.261,tGEO,1,0r
0.5,0.305,tGEO,1,0r
0.5,0.378,tGEO,1,0r
0.5,0.145,tGEO,1,0r
0.5,0.24,tGEO,1,0r
0.5,0.447,tGEO,1,0r
0.5,0.21,tGEO,1,0r
0.5,0.371,tGEO,1,0r
0.5,0.278,tGEO,1,0r
0.5,0.226,tGEO,1,0r
0.5,0.44,tGEO,1,0r
0.5,0.196,tGEO,1,0r
0.5,0.36,tGEO,1,0r
0.5,0.314,tGEO,1,0r
0.5,0.276,tGEO,1,0r
0.5,0.32,tGEO,1,0r
0.5,0.317,tGEO,1,0r
0.5,0.605,tGEO,1,0r
0.5,0.329,tGEO,1,0r
0.5,0.565,tGEO,1,0r
0.5,0.312,tGEO,1,0r
0.5,0.287,tGEO,1,0r
1.0,0.344,rMEAN,1,0r
1.0,0.861,rMEAN,1,0r
1.0,0.54,rMEAN,1,0r
1.0,0.412,rMEAN,1,0r
1.0,0.49,rMEAN,1,0r
1.0,0.569,rMEAN,1,0r
1.0,0.443,rMEAN,1,0r
1.0,0.271,rMEAN,1,0r
1.0,0.315,rMEAN,1,0r
1.0,0.369,rMEAN,1,0r
1.0,0.428,rMEAN,1,0r
1.0,0.803,rMEAN,1,0r
1.0,0.304,rMEAN,1,0r
1.0,0.501,rMEAN,1,0r
1.0,0.529,rMEAN,1,0r
1.0,0.427,rMEAN,1,0r
1.0,0.963,rMEAN,1,0r
1.0,0.725,rMEAN,1,0r
1.0,0.296,rMEAN,1,0r
1.0,0.313,rMEAN,1,0r
1.0,0.407,rMEAN,1,0r
1.0,0.361,rMEAN,1,0r
1.0,0.515,rMEAN,1,0r
1.0,0.681,rMEAN,1,0r
1.0,0.412,rMEAN,1,0r
1.0,0.426,rMEAN,1,0r
1.0,0.568,rMEAN,1,0r
1.0,0.376,rMEAN,1,0r
1.0,0.317,rMEAN,1,0r
1.0,0.285,rMEAN,1,0r
1.0,0.621,rMEAN,1,0r
1.0,0.414,rMEAN,1,0r
1.0,0.586,rMEAN,1,0r
1.0,0.291,rMEAN,1,0r
1.0,0.418,rMEAN,1,0r
1.0,0.873,rMEAN,1,0r
1.0,0.281,rMEAN,1,0r
1.0,0.53,rMEAN,1,0r
1.0,0.491,rMEAN,1,0r
1.0,0.489,rMEAN,1,0r
1.0,0.294,rMEAN,1,0r
1.0,0.215,rMEAN,1,0r
1.0,0.645,rMEAN,1,0r
1.0,0.337,rMEAN,1,0r
1.0,0.645,rMEAN,1,0r
1.0,0.494,rMEAN,1,0r
1.0,0.769,rMEAN,1,0r
1.0,0.482,rMEAN,1,0r
1.0,0.358,rMEAN,1,0r
1.0,0.416,rMEAN,1,0r
1.0,0.362,rMEAN,1,0r
1.0,0.413,rMEAN,1,0r
1.0,0.392,rMEAN,1,0r
1.0,0.38,rMEAN,1,0r
1.0,0.862,rMEAN,1,0r
1.0,0.747,rMEAN,1,0r
1.0,0.3,rMEAN,1,0r
1.0,0.331,rMEAN,1,0r
1.0,0.797,rMEAN,1,0r
1.0,0.665,rMEAN,1,0r
1.0,0.376,rMEAN,1,0r
1.0,0.315,rMEAN,1,0r
1.0,0.356,rMEAN,1,0r
1.0,0.554,rMEAN,1,0r
1.0,0.28,rMEAN,1,0r
1.0,0.504,rMEAN,1,0r
1.0,0.506,rMEAN,1,0r
1.0,0.638,rMEAN,1,0r
1.0,0.392,rMEAN,1,0r
1.0,0.383,rMEAN,1,0r
1.0,0.664,rMEAN,1,0r
1.0,0.727,rMEAN,1,0r
1.0,0.384,rMEAN,1,0r
1.0,0.278,rMEAN,1,0r
1.0,0.269,rMEAN,1,0r
1.0,0.226,rMEAN,1,0r
1.0,0.436,rMEAN,1,0r
1.0,0.575,rMEAN,1,0r
1.0,0.288,rMEAN,1,0r
1.0,0.327,rMEAN,1,0r
1.0,0.377,rMEAN,1,0r
1.0,0.526,rMEAN,1,0r
1.0,0.391,rMEAN,1,0r
1.0,0.323,rMEAN,1,0r
1.0,0.535,rMEAN,1,0r
1.0,0.447,rMEAN,1,0r
1.0,0.754,rMEAN,1,0r
1.0,0.502,rMEAN,1,0r
1.0,0.274,rMEAN,1,0r
1.0,0.208,rMEAN,1,0r
1.0,0.428,rMEAN,1,0r
1.0,0.454,rMEAN,1,0r
1.0,0.357,rMEAN,1,0r
1.0,0.753,rMEAN,1,0r
1.0,0.717,rMEAN,1,0r
1.0,0.384,rMEAN,1,0r
1.0,0.436,rMEAN,1,0r
1.0,0.582,rMEAN,1,0r
1.0,0.264,rMEAN,1,0r
1.0,0.549,rMEAN,1,0r
0.1,0.316,MC1,1,0m
0.1,0.332,MC1,1,0m
0.1,0.29,MC1,1,0m
0.1,0.33,MC1,1,0m
0.1,0.306,MC1,1,0m
0.1,0.235,MC1,1,0m
0.1,0.186,MC1,1,0m
0.1,0.233,MC1,1,0m
0.1,0.233,MC1,1,0m
0.1,0.294,MC1,1,0m
0.1,0.256,MC1,1,0m
0.1,0.344,MC1,1,0m
0.1,0.254,MC1,1,0m
0.1,0.296,MC1,1,0m
0.1,0.31,MC1,1,0m
0.1,0.283,MC1,1,0m
0.1,0.334,MC1,1,0m
0.1,0.423,MC1,1,0m
0.1,0.275,MC1,1,0m
0.1,0.432,MC1,1,0m
0.1,0.334,MC1,1,0m
0.1,0.38,MC1,1,0m
0.1,0.326,MC1,1,0m
0.1,0.301,MC1,1,0m
0.1,0.338,MC1,1,0m
0.1,0.23,MC1,1,0m
0.1,0.291,MC1,1,0m
0.1,0.213,MC1,1,0m
0.1,0.286,MC1,1,0m
0.1,0.242,MC1,1,0m
0.1,0.267,MC1,1,0m
0.1,0.442,MC1,1,0m
0.1,0.311,MC1,1,0m
0.1,0.21,MC1,1,0m
0.1,0.254,MC1,1,0m
0.1,0.332,MC1,1,0m
0.1,0.208,MC1,1,0m
0.1,0.206,MC1,1,0m
0.1,0.277,MC1,1,0m
0.1,0.419,MC1,1,0m
0.1,0.308,MC1,1,0m
0.1,0.385,MC1,1,0m
0.1,0.33,MC1,1,0m
0.1,0.274,MC1,1,0m
0.1,0.349,MC1,1,0m
0.1,0.31,MC1,1,0m
0.1,0.24,MC1,1,0m
0.1,0.348,MC1,1,0m
0.1,0.287,MC1,1,0m
0.1,0.371,MC1,1,0m
0.1,0.371,MC1,1,0m
0.1,0.239,MC1,1,0m
0.1,0.368,MC1,1,0m
0.1,0.281,MC1,1,0m
0.1,0.347,MC1,1,0m
0.1,0.261,MC1,1,0m
0.1,0.387,MC1,1,0m
0.1,0.323,MC1,1,0m
0.1,0.277,MC1,1,0m
0.1,0.245,MC1,1,0m
0.1,0.324,MC1,1,0m
0.1,0.297,MC1,1,0m
0.1,0.262,MC1,1,0m
0.1,0.285,MC1,1,0m
0.1,0.251,MC1,1,0m
0.1,0.37,MC1,1,0m
0.1,0.335,MC1,1,0m
0.1,0.256,MC1,1,0m
0.1,0.35,MC1,1,0m
0.1,0.352,MC1,1,0m
0.1,0.288,MC1,1,0m
0.1,0.335,MC1,1,0m
0.1,0.256,MC1,1,0m
0.1,0.353,MC1,1,0m
0.1,0.303,MC1,1,0m
0.1,0.383,MC1,1,0m
0.1,0.27,MC1,1,0m
0.1,0.289,MC1,1,0m
0.1,0.285,MC1,1,0m
0.1,0.304,MC1,1,0m
0.1,0.31,MC1,1,0m
0.1,0.293,MC1,1,0m
0.1,0.332,MC1,1,0m
0.1,0.241,MC1,1,0m
0.1,0.331,MC1,1,0m
0.1,0.221,MC1,1,0m
0.1,0.293,MC1,1,0m
0.1,0.341,MC1,1,0m
0.1,0.259,MC1,1,0m
0.1,0.333,MC1,1,0m
0.1,0.357,MC1,1,0m
0.1,0.33,MC1,1,0m
0.1,0.326,MC1,1,0m
0.1,0.314,MC1,1,0m
0.1,0.284,MC1,1,0m
0.1,0.251,MC1,1,0m
0.1,0.299,MC1,1,0m
0.1,0.342,MC1,1,0m
0.1,0.31,MC1,1,0m
0.1,0.365,MC1,1,0m
0.1,0.316,MC1,1,0r
0.1,0.332,MC1,1,0r
0.1,0.29,MC1,1,0r
0.1,0.33,MC1,1,0r
0.1,0.306,MC1,1,0r
